Längd;Antal;Datum;Art;Mån;År;Län;Område;Redskap
50;1;2003-06-04;Stubb;6;2003;Stockholm;Furusund;Sprängning
40;1;2003-06-04;Stubb;6;2003;Stockholm;Furusund;Sprängning
40;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
50;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
50;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
40;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
50;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
55;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
50;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
50;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
50;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
60;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
50;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
55;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
40;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
60;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
55;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
40;1;2003-06-05;Stubb;6;2003;Uppsala;Forsmark;Sprängning
65;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
65;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
80;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
80;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
80;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
80;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
80;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
58;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
60;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
80;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
60;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
105;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
100;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
85;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
100;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
90;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
60;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
85;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
100;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
90;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
60;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
70;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
90;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
85;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
65;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
90;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
80;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
80;1;2003-05-30;Spigg;5;2003;Kalmar;Mönsterås;Sprängning
90;1;2003-05-31;Spigg;5;2003;Östergötland;Kvädö;Sprängning
80;1;2003-05-31;Spigg;5;2003;Östergötland;Kvädö;Sprängning
65;1;2003-05-31;Spigg;5;2003;Östergötland;Kvädö;Sprängning
75;1;2003-06-02;Spigg;6;2003;Stockholm;Nynäs/Utö;Sprängning
75;1;2003-05-31;Nors;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-13;Abborre;5;2003;Kalmar;Mönsterås;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
55;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
90;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
90;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
80;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
85;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
50;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
75;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
55;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
65;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
60;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-15;Abborre;5;2003;Kalmar;Simpevarp;Sprängning
70;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
65;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
50;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
50;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
55;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
65;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
60;1;2003-05-16;Abborre;5;2003;Östergötland;Kvädö;Sprängning
